,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.9367698431015015,0.3704507052898407,-0.06983143091201782,0.9899813532829285,0.9404283761978149,0.35888880491256714,-0.08179027587175369,0.9867727160453796,0.9418476819992065,0.3582633435726166,-0.08181829750537872,0.983648419380188,0.9433187246322632,0.3576068580150604,-0.0818440243601799,0.9864928126335144,0.9391490817070007,0.3592548668384552,-0.06090201064944267,0.9806832075119019,0.9395764470100403,0.35894864797592163,-0.060898344963788986,0.9714325666427612,0.9400615692138672,0.358513206243515,-0.060920845717191696,0.9744636416435242,0.953798770904541,0.35949352383613586,-0.09760483354330063,0.9882881045341492,0.9491869211196899,0.359679639339447,-0.0032306350767612457,0.9161843061447144,0.9417374730110168,0.378902405500412,-0.0728345587849617,0.9907000660896301,0.9397632479667664,0.379533976316452,-0.0456940121948719,0.9743340611457825,0.9736449122428894,0.40367233753204346,-0.12736782431602478,0.9998675584793091,0.9456018209457397,0.4147208034992218,0.06432219594717026,0.9993478655815125,0.9908321499824524,0.4783056974411011,-0.17879602313041687,0.9964122176170349,0.9436895251274109,0.4829852283000946,0.06245746091008186,0.08065591752529144,0.9476025700569153,0.4909311830997467,-0.1951025277376175,0.992138683795929,0.9287043809890747,0.4894440174102783,-0.05575571209192276,0.31092196702957153,0.9373782873153687,0.49364903569221497,-0.2175634354352951,0.978114902973175,0.9252792596817017,0.49541231989860535,-0.07051215320825577,0.34497085213661194,0.9357376098632812,0.4823662340641022,-0.20448192954063416,0.9761914014816284,0.9235101938247681,0.48465511202812195,-0.08613229542970657,0.34868818521499634,0.9388095140457153,0.48052459955215454,-0.1880708634853363,0.9590041637420654,0.9254633188247681,0.4815405011177063,-0.06676549464464188,0.3479031026363373,0.9699590802192688,0.5531805157661438,-0.05743817239999771,0.9988558292388916,0.9458178281784058,0.5565500855445862,0.057503439486026764,0.9996297359466553,0.9714676737785339,0.6544483304023743,-0.008281679823994637,0.9523604512214661,0.9321156740188599,0.6439695954322815,0.07036668062210083,0.8654353022575378,1.013771414756775,0.681499719619751,0.11603746563196182,0.8710528016090393,0.9394068717956543,0.7464645504951477,0.1383410096168518,0.9358313679695129,1.0209771394729614,0.6785679459571838,0.1284152716398239,0.7758738398551941,0.9462663531303406,0.7644491195678711,0.14254415035247803,0.9258577227592468,1.0242074728012085,0.7150503993034363,0.10193655639886856,0.8701342940330505,0.9179668426513672,0.770514190196991,0.1029762476682663,0.9201721549034119
1,0.9344544410705566,0.3703870475292206,-0.09081435948610306,0.9908856153488159,0.9386259913444519,0.35889124870300293,-0.10117187350988388,0.9879002571105957,0.9400967359542847,0.3582923412322998,-0.10119037330150604,0.985018253326416,0.9415982365608215,0.35768750309944153,-0.1012190729379654,0.987623929977417,0.9370065927505493,0.35923123359680176,-0.08238906413316727,0.9824148416519165,0.9372729063034058,0.35892167687416077,-0.08239743858575821,0.9740076661109924,0.9376522898674011,0.3584769368171692,-0.08243703842163086,0.9767850637435913,0.9512092471122742,0.35985618829727173,-0.11069592088460922,0.9892944693565369,0.9468989372253418,0.359685480594635,-0.02513357624411583,0.9239373803138733,0.939541220664978,0.3790248930454254,-0.09151159226894379,0.9915603399276733,0.9369827508926392,0.3796009421348572,-0.06696571409702301,0.9767329692840576,0.9712197184562683,0.404043972492218,-0.12538793683052063,0.9998723268508911,0.9428671002388,0.4147108793258667,0.03653738275170326,0.9994051456451416,0.9894665479660034,0.47934702038764954,-0.17024274170398712,0.9964393973350525,0.9391190409660339,0.48428404331207275,0.03075570799410343,0.0942964181303978,0.9469823837280273,0.4910484254360199,-0.1969403475522995,0.9917305111885071,0.9274646639823914,0.49681583046913147,-0.07920722663402557,0.33309483528137207,0.9366167783737183,0.4968184232711792,-0.2185605764389038,0.9770515561103821,0.9252556562423706,0.5017403364181519,-0.09503902494907379,0.3630375266075134,0.9350255131721497,0.4851638674736023,-0.20795445144176483,0.9749860763549805,0.9236617088317871,0.4897128641605377,-0.10926038026809692,0.3669239282608032,0.937993049621582,0.4828793406486511,-0.19123032689094543,0.9568554162979126,0.9254603385925293,0.48708784580230713,-0.08876139670610428,0.3636834919452667,0.969842255115509,0.5515205264091492,-0.04956374689936638,0.9989149570465088,0.9450528025627136,0.5554491877555847,0.049583498388528824,0.9996606111526489,0.9665017127990723,0.654444694519043,-0.01508080679923296,0.9550842642784119,0.93043053150177,0.6473618149757385,0.04617084935307503,0.8745617866516113,1.0067890882492065,0.677812933921814,0.147867813706398,0.8712666630744934,0.9398142099380493,0.7463187575340271,0.10857491195201874,0.9400726556777954,1.0125453472137451,0.6736692786216736,0.16441376507282257,0.7705754637718201,0.9472402334213257,0.7648257613182068,0.11189480870962143,0.9288390278816223,1.0172251462936401,0.7139204144477844,0.14526645839214325,0.8697608113288879,0.918505072593689,0.7706376910209656,0.07160403579473495,0.9247113466262817
2,0.9309403300285339,0.370577871799469,-0.11458472907543182,0.9917306900024414,0.9349650144577026,0.35972166061401367,-0.12646470963954926,0.9889730215072632,0.9363707304000854,0.35924386978149414,-0.12648026645183563,0.986343502998352,0.9377883076667786,0.35872867703437805,-0.1265130639076233,0.9887235164642334,0.9335950016975403,0.3597184419631958,-0.10604070127010345,0.9840303659439087,0.9339858293533325,0.35928642749786377,-0.10604653507471085,0.976405918598175,0.9345259666442871,0.3587339520454407,-0.10608096420764923,0.978937566280365,0.9469520449638367,0.36133456230163574,-0.1394481509923935,0.9902674555778503,0.9437834024429321,0.36024853587150574,-0.04685626178979874,0.931063175201416,0.9356551170349121,0.37980303168296814,-0.1162566989660263,0.992363691329956,0.9334028363227844,0.3801370859146118,-0.08969781547784805,0.9789624810218811,0.9677983522415161,0.40777093172073364,-0.14971622824668884,0.9998815655708313,0.9405065774917603,0.4142313301563263,0.024132948368787766,0.9994606971740723,0.9867278337478638,0.4828197956085205,-0.19075343012809753,0.9966058135032654,0.9387930631637573,0.4842783510684967,0.0383201539516449,0.09903839975595474,0.9420152902603149,0.49548372626304626,-0.21009011566638947,0.9917954802513123,0.925033450126648,0.5028087496757507,-0.057770736515522,0.3417113423347473,0.9317501783370972,0.5009990930557251,-0.23138566315174103,0.9769479036331177,0.9209492802619934,0.5077333450317383,-0.06924054026603699,0.3697577714920044,0.9302231073379517,0.48936840891838074,-0.22078092396259308,0.9748480916023254,0.9195769429206848,0.49567335844039917,-0.08748718351125717,0.3744656443595886,0.9331099390983582,0.4871084988117218,-0.20416617393493652,0.9560350775718689,0.9220641851425171,0.49319344758987427,-0.06800852715969086,0.3693702518939972,0.9672982096672058,0.5499964356422424,-0.05051152780652046,0.9989955425262451,0.9425895810127258,0.5539126396179199,0.05052664130926132,0.9996920228004456,0.96253901720047,0.6546062231063843,-0.012897146865725517,0.9579294323921204,0.9268729090690613,0.6493985652923584,0.03547060489654541,0.8827627897262573,1.0010693073272705,0.6757545471191406,0.16779789328575134,0.8747373819351196,0.9398242235183716,0.7462989091873169,0.09784723818302155,0.9441912174224854,1.0070949792861938,0.6704801321029663,0.18571072816848755,0.7694396376609802,0.9473285675048828,0.7650082111358643,0.10112358629703522,0.931069552898407,1.0104048252105713,0.7135820984840393,0.16759167611598969,0.8734411597251892,0.9184921383857727,0.7708475589752197,0.05745157599449158,0.9298180341720581
3,0.9268412590026855,0.3705221712589264,-0.11592598259449005,0.992526113986969,0.9312076568603516,0.35980355739593506,-0.1277177780866623,0.9900104999542236,0.9326730966567993,0.35936805605888367,-0.12772971391677856,0.9876328110694885,0.9342588186264038,0.35893046855926514,-0.12776778638362885,0.9897884726524353,0.929632842540741,0.3597397804260254,-0.10747705399990082,0.9855608940124512,0.9299355745315552,0.35929617285728455,-0.10748951137065887,0.9786802530288696,0.9303800463676453,0.3587396442890167,-0.10752246528863907,0.9809674620628357,0.9436271786689758,0.3623415529727936,-0.14180660247802734,0.9912028312683105,0.9400503039360046,0.3607197105884552,-0.0508355014026165,0.9377658367156982,0.9313650131225586,0.3797985911369324,-0.11826539039611816,0.9931077361106873,0.9292106628417969,0.3800726532936096,-0.09213759005069733,0.9810155034065247,0.9639363288879395,0.4116317629814148,-0.15041466057300568,0.9998893737792969,0.9362103343009949,0.41373857855796814,0.018029483035206795,0.9995075464248657,0.9856165647506714,0.4840928912162781,-0.1872759461402893,0.9968287348747253,0.9385913610458374,0.4814545512199402,0.04007106274366379,0.09978730976581573,0.9397031664848328,0.499124139547348,-0.18218113481998444,0.9919785261154175,0.9216985702514648,0.5025076270103455,-0.03762773796916008,0.3372291326522827,0.9288544654846191,0.5050903558731079,-0.19905446469783783,0.9769887328147888,0.9153808355331421,0.5090999007225037,-0.046571481972932816,0.36406320333480835,0.9267868995666504,0.4938749670982361,-0.18848852813243866,0.9748581051826477,0.9141212701797485,0.49890953302383423,-0.0644119530916214,0.369651734828949,0.9301208257675171,0.4911891222000122,-0.17567309737205505,0.9557616114616394,0.9175346493721008,0.4956834018230438,-0.04765571281313896,0.36419016122817993,0.9636092185974121,0.5496107935905457,-0.04880816116929054,0.999046266078949,0.939332127571106,0.5525409579277039,0.048816949129104614,0.9997170567512512,0.9553837776184082,0.6551933884620667,-0.02436848357319832,0.9594976902008057,0.9243562817573547,0.6504180431365967,0.013695667497813702,0.8869186043739319,0.9842950701713562,0.6762406826019287,0.1476050615310669,0.8715780377388,0.9397763013839722,0.7462993860244751,0.07093337923288345,0.9462419152259827,0.9893104434013367,0.6709586381912231,0.16362054646015167,0.7617929577827454,0.9473476409912109,0.7650908827781677,0.07378026843070984,0.9298800826072693,0.9893118143081665,0.7144259810447693,0.14596204459667206,0.8702645301818848,0.9184685945510864,0.770896852016449,0.03238443285226822,0.9326091408729553
4,0.9232123494148254,0.3706744611263275,-0.1209212988615036,0.993246853351593,0.927489161491394,0.36044439673423767,-0.13196679949760437,0.9909501075744629,0.928878664970398,0.3600693941116333,-0.1319727748632431,0.9887980818748474,0.930367648601532,0.35969725251197815,-0.13200609385967255,0.9907498955726624,0.9259580373764038,0.3602038621902466,-0.11199147999286652,0.9869441986083984,0.9262669682502747,0.359680712223053,-0.11201109737157822,0.9807358980178833,0.9267088174819946,0.35904574394226074,-0.11204157024621964,0.9828046560287476,0.9399126768112183,0.3634662330150604,-0.14471320807933807,0.9920398592948914,0.9363109469413757,0.3615776002407074,-0.054941318929195404,0.9438052773475647,0.9277856945991516,0.3800463378429413,-0.1230001300573349,0.9937796592712402,0.9257831573486328,0.3801531195640564,-0.09721280634403229,0.9828709363937378,0.9608379602432251,0.41513124108314514,-0.15259306132793427,0.9998965263366699,0.931552529335022,0.41395285725593567,0.012382294982671738,0.9995511770248413,0.9846288561820984,0.4857120215892792,-0.18802687525749207,0.9970623254776001,0.9292392730712891,0.4806399941444397,0.019578592851758003,0.1134800985455513,0.9392274618148804,0.5025119185447693,-0.18698261678218842,0.9922695159912109,0.9137832522392273,0.5010867714881897,-0.06956793367862701,0.358290433883667,0.927709698677063,0.5087053775787354,-0.2034074068069458,0.9773644208908081,0.9088854789733887,0.5085639357566833,-0.08056935667991638,0.38012611865997314,0.9253475069999695,0.49675509333610535,-0.19299207627773285,0.9752359986305237,0.908850371837616,0.49858763813972473,-0.09503257274627686,0.38604506850242615,0.9280602335929871,0.4937795400619507,-0.17972703278064728,0.9561827182769775,0.911286473274231,0.4950425326824188,-0.07833726704120636,0.3792916536331177,0.9596845507621765,0.549929141998291,-0.04928623139858246,0.9991049766540527,0.9361361265182495,0.5525705814361572,0.04928227886557579,0.9997403025627136,0.9482232332229614,0.655700147151947,-0.027975190430879593,0.9609360098838806,0.9218684434890747,0.6514464020729065,0.02643783763051033,0.886581540107727,0.9834874868392944,0.6763743758201599,0.13754001259803772,0.8707674145698547,0.9392056465148926,0.7460730671882629,0.09059220552444458,0.9470714330673218,0.9900333285331726,0.6716426610946655,0.15610912442207336,0.7592265605926514,0.9471949338912964,0.7644033432006836,0.09450332075357437,0.9281314015388489,0.9887121915817261,0.7148969769477844,0.13652314245700836,0.8699647784233093,0.9184733629226685,0.7709340453147888,0.05640358477830887,0.9343780875205994
5,0.9202516674995422,0.3707839250564575,-0.10806018114089966,0.9939141273498535,0.9245908856391907,0.36100876331329346,-0.11879982054233551,0.9918348789215088,0.9259732961654663,0.360690176486969,-0.11880966275930405,0.9898931980133057,0.9274392127990723,0.3603871166706085,-0.11883751302957535,0.9916536808013916,0.9228343963623047,0.36058467626571655,-0.09922350943088531,0.9882291555404663,0.9230680465698242,0.3599684536457062,-0.09923915565013885,0.9826364517211914,0.9234075546264648,0.35927289724349976,-0.09926553070545197,0.9845032691955566,0.9368363618850708,0.36459723114967346,-0.13286562263965607,0.992818295955658,0.9329056739807129,0.36259791254997253,-0.043569840490818024,0.9493513107299805,0.9247187376022339,0.3800845146179199,-0.11002691090106964,0.9943944215774536,0.922450840473175,0.38015317916870117,-0.08499354869127274,0.9845660328865051,0.9573515057563782,0.4168274700641632,-0.1407739818096161,0.9999045729637146,0.9280349016189575,0.4167196452617645,0.021332336589694023,0.999592125415802,0.9835012555122375,0.48707300424575806,-0.17189174890518188,0.9972773790359497,0.9246360659599304,0.48210829496383667,0.018884751945734024,0.12840701639652252,0.9394550323486328,0.5060839056968689,-0.1783915013074875,0.992522120475769,0.909615159034729,0.5012416839599609,-0.07734575867652893,0.38890373706817627,0.927557110786438,0.5118926763534546,-0.19444286823272705,0.9776818752288818,0.9056488275527954,0.5080693364143372,-0.08936329931020737,0.4052659273147583,0.9248666763305664,0.5001416802406311,-0.18232189118862152,0.9755417704582214,0.9051294326782227,0.49896833300590515,-0.10192318260669708,0.41103383898735046,0.9276906847953796,0.497224897146225,-0.17133763432502747,0.9566040635108948,0.9074071645736694,0.49602174758911133,-0.08540444076061249,0.40244585275650024,0.9560408592224121,0.55007404088974,-0.049952659755945206,0.9991809129714966,0.9324431419372559,0.5526552200317383,0.049954816699028015,0.9997642040252686,0.9444456100463867,0.6566351056098938,-0.03996364399790764,0.9641739726066589,0.9205110669136047,0.6542780995368958,0.033109769225120544,0.8907248973846436,0.9910771250724792,0.6830333471298218,0.10188404470682144,0.8807552456855774,0.9390155673027039,0.7460727095603943,0.09280556440353394,0.9506480693817139,0.9964427947998047,0.6728377938270569,0.11666332185268402,0.7699968814849854,0.947034478187561,0.7642695307731628,0.09629135578870773,0.930999219417572,0.9971226453781128,0.7193999290466309,0.10396446287631989,0.8797221779823303,0.9180933833122253,0.7709224224090576,0.06152705103158951,0.9390000104904175
6,0.9175124168395996,0.37081384658813477,-0.10252536833286285,0.9945197105407715,0.9218319058418274,0.3611152768135071,-0.11055997759103775,0.9926443696022034,0.9231157302856445,0.3608718514442444,-0.1105470210313797,0.9908955097198486,0.9245487451553345,0.3606259524822235,-0.11054601520299911,0.9924812912940979,0.9204829931259155,0.36060696840286255,-0.09312771260738373,0.9893986582756042,0.9208332300186157,0.3599856197834015,-0.09315739572048187,0.9843631386756897,0.9212985038757324,0.359281450510025,-0.09316122531890869,0.9860449433326721,0.9337851405143738,0.3648875057697296,-0.12341514974832535,0.9935311079025269,0.9304559826850891,0.3629302680492401,-0.03931732475757599,0.9543924927711487,0.9216659665107727,0.3801029324531555,-0.10567410290241241,0.9949522614479065,0.919779896736145,0.3801593780517578,-0.0838480293750763,0.9861025810241699,0.9544321298599243,0.4185172915458679,-0.1342175006866455,0.9999130368232727,0.9254353642463684,0.4200395345687866,0.027627700939774513,0.999630331993103,0.9828811883926392,0.48712316155433655,-0.16805633902549744,0.9974903464317322,0.9238972663879395,0.4874896705150604,0.021087955683469772,0.13566765189170837,0.9407225847244263,0.5103471279144287,-0.17321215569972992,0.9928489923477173,0.9069936871528625,0.501993715763092,-0.053790755569934845,0.41521358489990234,0.9285090565681458,0.5159273743629456,-0.1880902647972107,0.9783320426940918,0.9010297060012817,0.50775545835495,-0.06250838935375214,0.4287598431110382,0.9260175824165344,0.5047757029533386,-0.1756480485200882,0.976210355758667,0.9008490443229675,0.4996379017829895,-0.07570339739322662,0.43470463156700134,0.9282991290092468,0.5020851492881775,-0.16602303087711334,0.957683801651001,0.9038389921188354,0.4972847104072571,-0.06163855642080307,0.424705445766449,0.9523862600326538,0.5532910823822021,-0.05074530839920044,0.9992552995681763,0.9286774396896362,0.5550006628036499,0.05068075656890869,0.9997864961624146,0.938822865486145,0.656660795211792,-0.04723305255174637,0.9672536849975586,0.9184824228286743,0.6541232466697693,0.02542804181575775,0.8960168957710266,0.9897732734680176,0.6849731802940369,0.07887576520442963,0.8909871578216553,0.9381462931632996,0.7455755472183228,0.08171076327562332,0.9541775584220886,0.9952422976493835,0.6752794981002808,0.09205253422260284,0.7853699326515198,0.9465479850769043,0.7640676498413086,0.0849284678697586,0.934536874294281,0.9978696703910828,0.7215150594711304,0.08076389878988266,0.8899679780006409,0.917889416217804,0.7709332704544067,0.053619466722011566,0.9436563849449158
7,0.9137848615646362,0.37118080258369446,-0.08324489742517471,0.995066225528717,0.9177440404891968,0.3616119921207428,-0.09206010401248932,0.9933766722679138,0.919113039970398,0.36136454343795776,-0.09205206483602524,0.9918020963668823,0.9205697178840637,0.3610613942146301,-0.09205412119626999,0.9932299256324768,0.9164503812789917,0.361154168844223,-0.07420086860656738,0.9904550909996033,0.9168431162834167,0.3605973422527313,-0.07421433925628662,0.9859219789505005,0.9173385500907898,0.3599160611629486,-0.07422374188899994,0.9874364733695984,0.9303082227706909,0.3651430308818817,-0.10459399223327637,0.9941759705543518,0.9267632365226746,0.36334481835365295,-0.02261764369904995,0.9589434862136841,0.9177991151809692,0.38042131066322327,-0.08608373999595642,0.9954558610916138,0.9160210490226746,0.38048771023750305,-0.0630130022764206,0.9874890446662903,0.9512089490890503,0.41817837953567505,-0.11645688116550446,0.9999212026596069,0.9219975471496582,0.4216451048851013,0.03951292112469673,0.9996653199195862,0.9813773036003113,0.4869914650917053,-0.1479971557855606,0.9976751208305359,0.9199358820915222,0.487703412771225,0.04764146730303764,0.14877159893512726,0.9442470669746399,0.511728823184967,-0.15368814766407013,0.993089497089386,0.9033845663070679,0.5021017789840698,-0.033527202904224396,0.44921794533729553,0.9321039319038391,0.5190043449401855,-0.16673770546913147,0.9788282513618469,0.897070050239563,0.5073919892311096,-0.04200068116188049,0.4594883918762207,0.9291162490844727,0.5091649293899536,-0.1565171778202057,0.9766845703125,0.8972166180610657,0.4990685284137726,-0.05462897568941116,0.4652087986469269,0.9310566782951355,0.5055007338523865,-0.14727923274040222,0.9586116075515747,0.900227427482605,0.49697744846343994,-0.04119168221950531,0.4540265202522278,0.9487965703010559,0.5552775263786316,-0.050894845277071,0.999323844909668,0.925240695476532,0.5559826493263245,0.05085631459951401,0.9998063445091248,0.9318658709526062,0.6580328941345215,-0.07111237943172455,0.9701274037361145,0.9153639674186707,0.655521035194397,0.028018753975629807,0.9005827307701111,0.9845871925354004,0.6860070824623108,0.04163486510515213,0.9004239439964294,0.9374784231185913,0.7439118027687073,0.08499361574649811,0.9571985602378845,0.9913126230239868,0.6772052645683289,0.053364355117082596,0.799920916557312,0.9461873769760132,0.7629743814468384,0.08839423209428787,0.937619149684906,0.9945969581604004,0.7291439771652222,0.04202916845679283,0.8993035554885864,0.9179168939590454,0.7711290717124939,0.0593239851295948,0.9476750493049622
8,0.9099525213241577,0.3718416094779968,-0.07951418310403824,0.9955586194992065,0.9135886430740356,0.36221614480018616,-0.08864524215459824,0.9940370321273804,0.9148442149162292,0.361968070268631,-0.08864106237888336,0.9926196336746216,0.9162143468856812,0.3616597056388855,-0.08864334225654602,0.9939050078392029,0.9124875068664551,0.3617802560329437,-0.07066373527050018,0.9914072751998901,0.9128590822219849,0.3612542450428009,-0.07067765295505524,0.9873268604278564,0.913330078125,0.3606022596359253,-0.0706852599978447,0.9886902570724487,0.9259098768234253,0.3655349016189575,-0.10172972828149796,0.9947572350502014,0.9225258827209473,0.36393555998802185,-0.019944312050938606,0.9630436301231384,0.9135344624519348,0.3806043863296509,-0.08255966007709503,0.995909571647644,0.9119960069656372,0.3807600736618042,-0.05918744206428528,0.9887380599975586,0.9479706883430481,0.4187318980693817,-0.11523129045963287,0.9999286532402039,0.917704701423645,0.42346110939979553,0.041412945836782455,0.9996969699859619,0.9786930084228516,0.485838919878006,-0.14866764843463898,0.9978554844856262,0.9170889854431152,0.4887230396270752,0.05868808180093765,0.15906383097171783,0.9456760287284851,0.5127103328704834,-0.15769991278648376,0.9934096932411194,0.899887204170227,0.5019155740737915,-0.01759089156985283,0.4825690984725952,0.9343552589416504,0.521811842918396,-0.17130780220031738,0.9796726703643799,0.8925968408584595,0.5066385865211487,-0.025223221629858017,0.4915767014026642,0.9312933087348938,0.5131102800369263,-0.16260620951652527,0.9775826334953308,0.8926189541816711,0.4986036419868469,-0.03867907077074051,0.49745792150497437,0.9330410957336426,0.5092681646347046,-0.15203401446342468,0.9602378010749817,0.8954551815986633,0.4967118501663208,-0.025473078712821007,0.48554229736328125,0.9453448057174683,0.5563568472862244,-0.050965916365385056,0.9993854761123657,0.9222572445869446,0.557496190071106,0.05094487592577934,0.9998241066932678,0.9276588559150696,0.6579622030258179,-0.06803004443645477,0.9726177453994751,0.9121430516242981,0.6563336849212646,0.0243610180914402,0.9032770395278931,0.9809508323669434,0.6886414885520935,0.03418804332613945,0.9090320467948914,0.9375262260437012,0.7439354062080383,0.07818493247032166,0.9594509601593018,0.9883483648300171,0.6799529790878296,0.04470990598201752,0.8138781785964966,0.9463335871696472,0.7629930377006531,0.08119186758995056,0.9398175477981567,0.9899665117263794,0.7329015135765076,0.03150099888443947,0.9079136252403259,0.9183377027511597,0.7712668776512146,0.05347297340631485,0.950933039188385
9,0.907258152961731,0.3728184700012207,-0.06627453118562698,0.9960018396377563,0.910332202911377,0.36321863532066345,-0.0759604424238205,0.9946318864822388,0.9115340113639832,0.36299943923950195,-0.07596487551927567,0.9933560490608215,0.9128629565238953,0.3627346158027649,-0.07597054541110992,0.9945131540298462,0.9093068242073059,0.3628411889076233,-0.05744371935725212,0.9922645688056946,0.909652829170227,0.3624030351638794,-0.057450562715530396,0.9885916113853455,0.9100969433784485,0.3618517518043518,-0.05745075270533562,0.9898190498352051,0.9224922060966492,0.36614689230918884,-0.09203635156154633,0.995280921459198,0.9193645715713501,0.3648029863834381,-0.007829619571566582,0.9667353630065918,0.9109411239624023,0.38158896565437317,-0.07049022614955902,0.9963182210922241,0.9093840718269348,0.3818248212337494,-0.046308234333992004,0.989862859249115,0.9445174336433411,0.41918808221817017,-0.11042284965515137,0.9999356269836426,0.9161766767501831,0.42380866408348083,0.05652046948671341,0.9997251033782959,0.9771134257316589,0.4853852093219757,-0.14496691524982452,0.9980319738388062,0.9162334203720093,0.4903600513935089,0.08572455495595932,0.16652099788188934,0.9423571825027466,0.515748143196106,-0.14922398328781128,0.9938639998435974,0.8964331746101379,0.5016878247261047,0.02283739112317562,0.5140344500541687,0.9298421740531921,0.5235368609428406,-0.16195166110992432,0.9809569120407104,0.8885048031806946,0.5036941766738892,0.018111249431967735,0.5222102403640747,0.9269661903381348,0.5147467851638794,-0.15244320034980774,0.978966474533081,0.8885334730148315,0.49773839116096497,0.005122550763189793,0.5280614495277405,0.9291531443595886,0.5110628604888916,-0.14297981560230255,0.9626034498214722,0.8920186758041382,0.49649691581726074,0.015411014668643475,0.5156865119934082,0.9414149522781372,0.5586469173431396,-0.05304129794239998,0.9994437098503113,0.9197260737419128,0.5594735741615295,0.0530129000544548,0.9998399019241333,0.9227395057678223,0.6582241654396057,-0.07885239273309708,0.974760890007019,0.9106252789497375,0.6569350957870483,0.028807789087295532,0.904201090335846,0.9753857851028442,0.6908082962036133,0.022966507822275162,0.9165348410606384,0.9375171661376953,0.7436654567718506,0.08622118085622787,0.9602087736129761,0.9871845245361328,0.6808869242668152,0.03365148976445198,0.8255125880241394,0.946373462677002,0.7625511288642883,0.08953146636486053,0.9401888847351074,0.9840587377548218,0.7364574074745178,0.021166149526834488,0.9154691100120544,0.9188410043716431,0.7709220051765442,0.06745029985904694,0.9530029892921448
